bibTeX Key, Link to bibTeX File
1372KurdKhitatDimashq1927,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1372KurdKhitatDimashq1927.bib
1372KurdKhitatDimashq1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1372KurdKhitatDimashq1983.bib
1372KurdKhitatQahirat2010,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1372KurdKhitatQahirat2010.bib
1376SacdiMuallafatMarkaz1987,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1376SacdiMuallafatMarkaz1987.bib
1376SacdiMuallafatQatar2011,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1376SacdiMuallafatQatar2011.bib
1381IbnZabaratMulhaqRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1381IbnZabaratMulhaqRiyad2013.bib
1381IbnZabaratMulhaqShawkani1929,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1381IbnZabaratMulhaqShawkani1929.bib
1381IbnZabaratMulhaqShawkani1978,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1381IbnZabaratMulhaqShawkani1978.bib
1381IbnZabaratMulhaqShawkani1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1381IbnZabaratMulhaqShawkani1998.bib
1383KattaniFihrisCabbas1982,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1383KattaniFihrisCabbas1982.bib
1383KattaniFihrisHasani1928,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1383KattaniFihrisHasani1928.bib
1383KattaniFihrisRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1383KattaniFihrisRiyad2013.bib
1389AghaBuzurgAnwarBayrut2009,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgAnwarBayrut2009.bib
1389AghaBuzurgAnwarMunzawi1971,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgAnwarMunzawi1971.bib
1389AghaBuzurgAnwarMunzawi1990,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgAnwarMunzawi1990.bib
1389AghaBuzurgAnwarRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgAnwarRiyad2013.bib
1389AghaBuzurgDharicatBayrut1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgDharicatBayrut1983.bib
1389AghaBuzurgDharicatCamili2009,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgDharicatCamili2009.bib
1389AghaBuzurgDharicatNajaf1936,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgDharicatNajaf1936.bib
1389AghaBuzurgNawabighBayrut2009,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgNawabighBayrut2009.bib
1389AghaBuzurgNawabighMunzawi1971,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgNawabighMunzawi1971.bib
1389AghaBuzurgNawabighMunzawi1990,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgNawabighMunzawi1990.bib
1389AghaBuzurgTabaqatAclamShicaBayrut2009,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgTabaqatAclamShicaBayrut2009.bib
1389AghaBuzurgTabaqatAclamShicaMunzawi1954,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgTabaqatAclamShicaMunzawi1954.bib
1389AghaBuzurgTabaqatAclamShicaMunzawi1971,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgTabaqatAclamShicaMunzawi1971.bib
1389AghaBuzurgTabaqatAclamShicaMunzawi1990,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1389AghaBuzurgTabaqatAclamShicaMunzawi1990.bib
1396ZirikliAclamBayrut1969,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1969.bib
1396ZirikliAclamBayrut1979,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1979.bib
1396ZirikliAclamBayrut1980,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1980.bib
1396ZirikliAclamBayrut1984,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1984.bib
1396ZirikliAclamBayrut1986,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1986.bib
1396ZirikliAclamBayrut1989,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1989.bib
1396ZirikliAclamBayrut1992,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1992.bib
1396ZirikliAclamBayrut1995a,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1995a.bib
1396ZirikliAclamBayrut1995b,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1995b.bib
1396ZirikliAclamBayrut1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1998.bib
1396ZirikliAclamBayrut1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut1999.bib
1396ZirikliAclamBayrut2002,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut2002.bib
1396ZirikliAclamBayrut2005,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut2005.bib
1396ZirikliAclamBayrut2007,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamBayrut2007.bib
1396ZirikliAclamQahirat1927,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamQahirat1927.bib
1396ZirikliAclamQahirat1954,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1396ZirikliAclamQahirat1954.bib
1405ShahrudiMustadrakatIsfahan1991,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1405ShahrudiMustadrakatIsfahan1991.bib
1408KahhalahMucjamBayrut1993,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1408KahhalahMucjamBayrut1993.bib
1408KahhalahMucjamDimashq1957,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1408KahhalahMucjamDimashq1957.bib
1408KahhalatMujamQabailBayrut1968,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1408KahhalatMujamQabailBayrut1968.bib
1408KahhalatMujamQabailBayrut1997,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1408KahhalatMujamQabailBayrut1997.bib
1408KahhalatMujamQabailDimashq1949,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1408KahhalatMujamQabailDimashq1949.bib
1413KhuiMucjamNajaf1970,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1413KhuiMucjamNajaf1970.bib
1413KhuiMucjamQum1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1413KhuiMucjamQum1983.bib
1419TanahilMujazQahirat1985,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1419TanahilMujazQahirat1985.bib
1422MuhaysinMucjamBayrut1992,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1422MuhaysinMucjamBayrut1992.bib
1422WadiciTarajimBayrut1988,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1422WadiciTarajimBayrut1988.bib
1422WadiciTarajimBayrut1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1422WadiciTarajimBayrut1999.bib
1424AbtahiTarikhIsfahan1978,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1424AbtahiTarikhIsfahan1978.bib
1424CabbasShadaratBayrut1988,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1424CabbasShadaratBayrut1988.bib
1450AbtahiTahdhibNajaf1970,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1450AbtahiTahdhibNajaf1970.bib
1450AbtahiTahdhibQum1996,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1450AbtahiTahdhibQum1996.bib
1450AlShaikhMashahirRiyad1972,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1450AlShaikhMashahirRiyad1972.bib
1450AlShaikhMashahirRiyad1974,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1450AlShaikhMashahirRiyad1974.bib
1450AminiMucjamNajaf1966,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1450AminiMucjamNajaf1966.bib
1450KhiyamiFihrisDimashq1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1450KhiyamiFihrisDimashq1983.bib
1450MajmacMawsucatQum1991,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1450MajmacMawsucatQum1991.bib
1450MajmacMawsucatQum2001,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1450MajmacMawsucatQum2001.bib
1450UmawiMucjamUmawi2009,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1450UmawiMucjamUmawi2009.bib
1450YusufTakmilatBayrut1977,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1450YusufTakmilatBayrut1977.bib
2013BajiTacdilRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/2013BajiTacdilRiyad2013.bib
